actor/train/kl,_step,rewards/train/score/mean,completions/train/mean_length
0.0,772,-2.5,0.0
0.0,773,-2.5,0.0
0.0,774,-2.5,0.0
0.0,775,-2.5,0.0
0.0,776,2.625,304.5
0.3493257761001587,777,-2.5,0.0
0.0,778,-2.5,0.0
0.0,779,-2.5,0.0
0.0,780,-2.5,0.0
0.0,781,-2.5,0.0
0.0,782,-2.5,0.0
0.0,783,4.5,268.0
0.16670843958854675,784,-2.5,0.0
0.0,785,-2.5,0.0
0.0,786,-2.5,0.0
0.0,787,-2.5,0.0
0.0,788,-2.5,0.0
0.0,789,-2.5,0.0
0.0,790,-2.5,0.0
0.0,791,-2.5,0.0
0.0,792,-2.5,0.0
0.0,793,-2.5,0.0
0.0,794,-2.5,0.0
0.0,795,-2.5,0.0
0.0,796,-2.5,0.0
0.0,797,-2.5,0.0
0.0,798,-2.5,0.0
0.0,799,-2.5,0.0
0.0,800,-2.5,0.0
0.0,801,-2.5,0.0
0.0,802,-2.5,0.0
0.0,803,-2.5,0.0
0.0,804,-2.5,0.0
0.0,805,-2.5,0.0
0.0,806,-2.5,0.0
0.0,807,-2.5,0.0
0.0,808,-2.5,0.0
0.0,809,-2.5,0.0
0.0,810,-2.5,0.0
0.0,811,-2.5,0.0
0.0,812,-2.5,0.0
0.0,813,-2.5,0.0
0.0,814,-2.5,0.0
0.0,815,-2.5,0.0
0.0,816,-2.5,0.0
0.0,817,-2.5,0.0
0.0,818,-2.5,0.0
0.0,819,-2.5,0.0
0.0,820,-2.5,0.0
0.0,821,-2.5,0.0
0.0,822,-2.5,0.0
0.0,823,-2.5,0.0
0.0,824,-2.5,0.0
0.0,825,-2.5,0.0
0.0,826,-2.5,0.0
0.0,827,-2.5,0.0
0.0,828,-2.5,0.0
0.0,829,-2.5,0.0
0.0,830,-2.5,0.0
0.0,831,-2.5,0.0
0.0,832,-2.5,0.0
0.0,833,-2.5,0.0
0.0,834,-2.5,0.0
0.0,835,-2.5,0.0
0.0,836,-2.5,0.0
0.0,837,-2.5,0.0
0.0,838,-2.5,0.0
0.0,839,-2.5,0.0
0.0,840,-2.5,0.0
0.0,841,-2.5,0.0
0.0,842,-2.5,0.0
0.0,843,-2.5,0.0
0.0,844,-2.5,0.0
0.0,845,-2.5,0.0
0.0,846,-2.5,0.0
0.0,847,-2.5,0.0
0.0,848,-2.5,0.0
0.0,849,-2.5,0.0
0.0,850,-2.5,0.0
0.0,851,-2.5,0.0
0.0,852,-2.5,0.0
0.0,853,-2.5,0.0
0.0,854,-2.5,0.0
0.0,855,-2.5,0.0
0.0,856,-2.5,0.0
0.0,857,-2.5,0.0
0.0,858,-2.5,0.0
0.0,859,-2.5,0.0
0.0,860,-2.5,0.0
0.0,861,-2.5,0.0
0.0,862,-2.5,0.0
0.0,863,-2.5,0.0
0.0,864,-2.5,0.0
0.0,865,-2.5,0.0
0.0,866,-2.5,0.0
0.0,867,-2.5,0.0
0.0,868,-2.5,0.0
0.0,869,-2.5,0.0
0.0,870,-2.5,0.0
0.0,871,-2.5,0.0
0.0,872,-2.5,0.0
0.0,873,-2.5,0.0
0.0,874,-2.5,0.0
0.0,875,-2.5,0.0
0.0,876,-2.5,0.0
0.0,877,-2.5,0.0
0.0,878,-2.5,0.0
0.0,879,-2.5,0.0
0.0,880,-2.5,0.0
0.0,881,-2.5,0.0
0.0,882,-2.5,0.0
0.0,883,-2.5,0.0
0.0,884,-2.5,0.0
0.0,885,-2.5,0.0
0.0,886,-2.5,0.0
0.0,887,-2.5,0.0
0.0,888,-2.5,0.0
0.0,889,-2.5,0.0
0.0,890,-2.5,0.0
0.0,891,-2.5,0.0
0.0,892,-2.5,0.0
0.0,893,-2.5,0.0
0.0,894,-2.5,0.0
0.0,895,-2.5,0.0
0.0,896,-2.5,0.0
0.0,897,-2.5,0.0
0.0,898,-2.5,0.0
0.0,899,-2.5,0.0
0.0,900,-2.5,0.0
0.0,901,-2.5,0.0
0.0,902,-2.5,0.0
0.0,903,1.0,616.5
0.18011167645454407,904,-2.5,0.0
0.0,905,-2.5,0.0
0.0,906,-2.5,0.0
0.0,907,-2.5,0.0
0.0,908,-2.5,0.0
0.0,909,-2.5,0.0
0.0,910,-2.5,0.0
0.0,911,-2.5,0.0
0.0,912,-2.5,0.0
0.0,913,-2.5,0.0
0.0,914,-2.5,0.0
0.0,915,-1.0,224.0
0.3156876564025879,916,3.5,265.0
0.29114899039268494,917,-2.5,0.0
0.0,918,-2.5,0.0
0.0,919,-2.5,0.0
0.0,920,-2.5,0.0
0.0,921,-2.5,0.0
0.0,922,-2.5,0.0
0.0,923,-2.5,0.0
0.0,924,2.0,210.5
0.14699238538742065,925,-2.5,0.0
0.0,926,-2.5,0.0
0.0,927,4.75,335.5
0.2833680212497711,928,-2.5,0.0
0.0,929,-2.5,0.0
0.0,930,8.25,144.5
0.5126203298568726,931,-2.5,0.0
0.0,932,2.25,470.5
0.2737272381782532,933,4.25,264.5
0.20215274393558502,934,-2.5,0.0
0.0,935,-2.5,0.0
0.0,936,3.5,101.0
0.498745858669281,937,0.75,42.5
0.5537653565406799,938,-2.5,0.0
0.0,939,0.5,119.5
0.4634985625743866,940,2.0,79.0
0.7327589988708496,941,3.5,199.5
0.35828322172164917,942,4.0,83.0
0.841132402420044,943,6.5,190.5
0.43452346324920654,944,4.0,85.0
0.6584084033966064,945,3.5,78.0
0.8245110511779785,946,-2.5,0.0
0.0,947,3.0,88.0
1.5814024209976196,948,-2.5,0.0
0.0,949,-2.5,0.0
0.0,950,-2.5,0.0
0.0,951,-2.5,0.0
0.0,952,-0.5,256.0
0.31592535972595215,953,0.75,40.5
1.3053737878799438,954,0.5,88.0
0.7487227320671082,955,-2.5,0.0
0.0,956,-2.5,0.0
0.0,957,-1.0,27.5
1.993748426437378,958,2.5,139.0
0.7191049456596375,959,-2.5,1.0
29.015132904052734,960,-2.5,0.0
0.0,961,-2.5,0.0
0.0,962,4.375,229.5
0.526214599609375,963,6.25,216.0
0.343476802110672,964,-2.5,0.0
0.0,965,3.5,351.0
0.3586786687374115,966,-2.5,0.0
0.0,967,-1.0,231.5
0.3514065146446228,968,-2.5,7.0
4.195777893066406,969,-2.5,0.0
0.0,970,4.0,110.5
0.9440513253211975,971,-2.5,0.0
0.0,972,-2.5,0.0
0.0,973,-2.5,0.0
0.0,974,-2.5,0.0
0.0,975,-2.5,0.0
0.0,976,-2.5,0.0
0.0,977,-2.5,0.0
0.0,978,-2.5,0.0
0.0,979,-2.5,0.0
0.0,980,-2.5,0.0
0.0,981,0.75,101.5
0.8788385987281799,982,-2.5,0.0
0.0,983,-2.5,0.0
0.0,984,-2.5,0.0
0.0,985,0.5,232.5
0.3303532600402832,986,-2.5,0.0
0.0,987,-2.5,0.0
0.0,988,-2.5,0.0
0.0,989,-2.5,0.0
0.0,990,-2.5,0.0
0.0,991,-2.5,0.0
0.0,992,-2.5,0.0
0.0,993,-2.5,0.0
0.0,994,-2.5,0.0
0.0,995,-2.5,0.0
0.0,996,-2.5,0.0
0.0,997,-2.5,0.0
0.0,998,-2.5,0.0
0.0,999,-2.5,0.0
0.0,1000,-2.5,0.0
0.0,1001,-2.5,0.0
0.0,1002,-2.5,0.0
0.0,1003,-2.5,0.0
0.0,1004,-2.5,0.0
0.0,1005,-2.5,0.0
0.0,1006,-2.5,0.0
0.0,1007,-2.5,0.0
0.0,1008,-2.5,0.0
0.0,1009,-2.5,0.0
0.0,1010,-2.5,0.0
0.0,1011,-2.5,0.0
0.0,1012,-2.5,0.0
0.0,1013,-2.5,0.0
0.0,1014,-2.5,0.0
0.0,1015,-2.5,0.0
0.0,1016,-2.5,0.0
0.0,1017,0.75,69.0
1.0222816467285156,1018,-2.5,0.0
0.0,1019,-2.5,0.0
0.0,1020,2.75,165.0
0.680506706237793,1021,-2.5,0.0
0.0,1022,1.0,431.5
0.22952303290367126,1023,-2.5,0.0
0.0,1024,0.75,37.5
1.6347012519836426,1025,-2.5,0.0
0.0,1026,-2.5,0.0
0.0,1027,-2.5,0.0
0.0,1028,-2.5,0.0
0.0,1029,-2.5,0.0
0.0,1030,-2.5,0.0
0.0,1031,-2.5,0.0
0.0,1032,-2.5,0.0
0.0,1033,-2.5,0.0
0.0,1034,-2.5,0.0
0.0,1035,-2.5,0.0
0.0,1036,-2.5,0.0
0.0,1037,-2.5,0.0
0.0,1038,-2.5,0.0
0.0,1039,-2.5,0.0
0.0,1040,-2.5,0.0
0.0,1041,-2.5,0.0
0.0,1042,1.0,309.5
0.38211750984191895,1043,-2.5,0.0
0.0,1044,-2.5,0.0
0.0,1045,-2.5,0.5
31.930185317993164,1046,-2.5,0.0
0.0,1047,-1.25,117.5
0.24612243473529816,1048,-2.5,0.0
0.0,1049,-2.5,0.0
0.0,1050,4.0,253.0
0.478554368019104,1051,-2.5,0.0
0.0,1052,-2.5,0.0
0.0,1053,4.0,332.5
0.41830000281333923,1054,4.25,587.0
0.37904471158981323,1055,-2.5,0.0
0.0,1056,4.0,161.5
0.7144116163253784,1057,2.5,248.0
0.3379724621772766,1058,3.5,108.0
0.9077891707420349,1059,-2.5,0.0
0.0,1060,5.75,210.0
0.3130664825439453,1061,-2.5,0.0
0.0,1062,-2.5,0.0
0.0,1063,-2.5,0.0
0.0,1064,-2.5,0.0
0.0,1065,-2.5,0.0
0.0,1066,-2.5,0.0
0.0,1067,4.0,206.5
0.5559709072113037,1068,-2.5,0.0
0.0,1069,-2.5,0.0
0.0,1070,-2.5,0.0
0.0,1071,4.0,89.0
0.7924204468727112,1072,-2.5,0.0
0.0,1073,-2.5,0.0
0.0,1074,0.5,171.5
0.8195465803146362,1075,-2.5,0.0
0.0,1076,4.0,252.0
0.34509342908859253,1077,-2.5,0.0
0.0,1078,-2.5,0.0
0.0,1079,-2.5,0.0
0.0,1080,-1.0,30.5
1.838445782661438,1081,-2.5,0.0
0.0,1082,-2.5,0.0
0.0,1083,-2.5,0.0
0.0,1084,-2.5,0.0
0.0,1085,-2.5,0.0
0.0,1086,-2.5,0.0
0.0,1087,-2.5,0.0
0.0,1088,-2.5,0.0
0.0,1089,-2.5,0.0
0.0,1090,-2.5,0.0
0.0,1091,-2.5,0.0
0.0,1092,-2.5,0.0
0.0,1093,1.25,235.0
0.3793037533760071,1094,-2.5,0.0
0.0,1095,-2.5,0.0
0.0,1096,-2.0,39.0
1.2164201736450195,1097,1.75,359.5
0.2766021192073822,1098,0.0,203.5
0.28266748785972595,1099,2.75,108.5
0.70592200756073,1100,4.0,124.0
0.9285815954208374,1101,-2.5,0.0
0.0,1102,-1.5,545.0
0.23817788064479828,1103,-2.5,0.0
0.0,1104,-2.5,0.0
0.0,1105,4.0,256.0
0.5576157569885254,1106,4.0,148.5
1.1109017133712769,1107,-2.5,0.0
0.0,1108,0.5,768.0
0.2778559625148773,1109,-1.0,384.0
0.27886325120925903,1110,-2.5,0.0
0.0,1111,0.75,116.0
0.47711268067359924,1112,0.0,251.0
0.31525376439094543,1113,4.0,126.5
0.6739435791969299,1114,-2.5,0.0
0.0,1115,-2.5,0.0
0.0,1116,-2.5,0.0
0.0,1117,-2.5,0.0
0.0,1118,-2.5,0.0
0.0,1119,-2.5,0.0
0.0,1120,-2.5,0.0
0.0,1121,-2.5,0.0
0.0,1122,4.0,228.0
0.5369004011154175,1123,-2.5,0.0
0.0,1124,4.0,78.5
1.0269432067871094,1125,-2.5,0.0
0.0,1126,0.75,62.0
0.7408028841018677,1127,4.0,168.5
0.6830752491950989,1128,-2.5,0.0
0.0,1129,-2.5,0.0
0.0,1130,-2.5,0.0
0.0,1131,0.5,45.0
1.5970690250396729,1132,-2.5,0.0
0.0,1133,-2.5,0.0
0.0,1134,-2.5,0.0
0.0,1135,-2.5,0.0
0.0,1136,0.5,58.5
0.9404400587081909,1137,-2.5,0.0
0.0,1138,-2.5,0.0
0.0,1139,-2.5,0.0
0.0,1140,4.0,136.0
0.8792259097099304,1141,0.0,60.0
1.80023992061615,1142,-2.5,0.0
0.0,1143,-2.5,0.0
0.0,1144,-2.5,0.0
0.0,1145,-2.5,0.0
0.0,1146,-2.5,0.0
0.0,1147,0.0,200.5
0.6094470620155334,1148,4.0,86.5
0.7921420931816101,1149,-2.5,0.0
0.0,1150,-2.5,0.0
0.0,1151,4.0,223.5
0.7622276544570923,1152,-2.5,0.0
0.0,1153,2.25,354.5
0.40628311038017273,1154,0.5,86.5
0.9047734141349792,1155,-1.0,108.0
1.2696754932403564,1156,-2.5,0.0
0.0,1157,-2.5,0.0
0.0,1158,-0.5,29.5
1.9358230829238892,1159,-1.5,204.0
0.46014517545700073,1160,4.0,273.0
0.7267637848854065,1161,-0.5,121.0
0.6262344121932983,1162,0.5,134.0
0.32980018854141235,1163,-1.0,410.5
0.3020000755786896,1164,-2.5,0.0
0.0,1165,-2.5,0.0
0.0,1166,-0.5,135.5
0.6902389526367188,1167,-2.5,0.0
0.0,1168,4.0,223.5
0.7391318082809448,1169,0.75,132.5
0.7030748128890991,1170,-2.5,0.0
0.0,1171,1.75,256.0
0.7457154989242554,1172,4.0,248.5
0.9555215239524841,1173,-2.5,0.0
0.0,1174,0.5,93.0
1.1110514402389526,1175,2.25,377.0
0.5511910319328308,1176,-1.5,768.0
0.263140469789505,1177,-2.5,0.0
0.0,1178,0.5,224.0
0.5597237944602966,1179,4.0,388.0
0.6636390089988708,1180,-0.5,244.5
0.6830782294273376,1181,1.75,113.0
0.8724114298820496,1182,5.5,211.0
0.8192859292030334,1183,-2.5,0.0
0.0,1184,0.0,514.5
0.5214056968688965,1185,0.5,768.0
0.31723552942276,1186,-2.5,0.0
0.0,1187,1.25,167.5
0.9477789402008057,1188,1.75,257.0
0.7295846939086914,1189,-1.0,85.0
1.516290545463562,1190,1.75,180.0
0.9618894457817078,1191,4.0,137.5
1.0559864044189453,1192,-2.5,0.0
0.0,1193,4.0,174.5
0.7161944508552551,1194,3.5,51.5
1.7448585033416748,1195,-2.5,0.0
0.0,1196,3.0,121.0
1.0371098518371582,1197,4.0,214.0
0.711225688457489,1198,-2.5,0.0
0.0,1199,4.0,159.0
0.863420844078064,1200,-1.5,104.5
0.7549132108688354,1201,4.0,274.0
0.6937288641929626,1202,4.0,157.5
0.8129859566688538,1203,0.5,57.0
1.5573638677597046,1204,0.5,421.0
0.43503376841545105,1205,-2.5,0.0
0.0,1206,-2.5,0.0
0.0,1207,-2.5,0.0
0.0,1208,1.25,109.5
0.6165850162506104,1209,0.0,232.0
0.5960648059844971,1210,-2.5,0.0
0.0,1211,1.75,317.0
0.5796310305595398,1212,4.0,303.0
0.5560463070869446,1213,4.0,299.0
0.46185100078582764,1214,-0.5,258.0
0.767408549785614,1215,0.5,87.5
1.0165854692459106,1216,-2.5,2.0
22.454235076904297,1217,-2.5,1.0
28.70718002319336,1218,2.25,175.0
0.7567261457443237,1219,1.25,507.0
0.3680303692817688,1220,4.0,261.0
0.7087403535842896,1221,4.0,268.5
0.6403499245643616,1222,0.25,104.5
0.5109525322914124,1223,0.5,163.0
0.8335839509963989,1224,0.5,74.5
1.5220915079116821,1225,-1.5,768.0
0.2531561851501465,1226,0.5,279.0
0.41152217984199524,1227,2.0,271.0
0.6035246253013611,1228,4.0,250.5
0.6029906868934631,1229,-2.5,0.0
0.0,1230,-2.5,0.0
0.0,1231,-2.5,2.0
28.08570671081543,1232,2.25,206.5
0.7545169591903687,1233,1.25,378.5
0.546665370464325,1234,2.25,200.5
0.9384390115737915,1235,3.5,228.0
0.7919644713401794,1236,-0.25,123.0
0.5550568699836731,1237,2.25,143.0
1.080030083656311,1238,0.0,176.5
0.5823182463645935,1239,3.0,219.5
0.7662277221679688,1240,2.25,547.0
0.4523281455039978,1241,0.5,83.5
1.0997328758239746,1242,2.5,521.5
0.3182959258556366,1243,-0.5,366.0
0.6749992370605469,1244,2.0,105.5
0.23111829161643982,1245,0.0,178.0
0.753424346446991,1246,1.75,81.0
1.6099470853805542,1247,2.25,659.5
0.41454601287841797,1248,0.5,235.5
0.8410020470619202,1249,2.25,388.5
0.4639131426811218,1250,1.75,91.0
1.7668157815933228,1251,0.5,315.0
0.5031547546386719,1252,1.75,174.0
0.7852656841278076,1253,0.5,184.5
0.6343682408332825,1254,2.25,168.0
0.6963218450546265,1255,1.25,211.5
0.39947304129600525,1256,3.0,378.5
0.5234975814819336,1257,-0.5,241.0
0.5899273753166199,1258,0.0,357.0
0.3934207856655121,1259,4.0,134.5
0.9628279805183411,1260,-2.5,1.0
40.9943962097168,1261,0.0,559.5
0.4865538775920868,1262,-0.5,168.0
0.9299176931381226,1263,2.25,99.5
1.2619786262512207,1264,0.5,91.0
1.6744636297225952,1265,0.0,127.5
1.2514828443527222,1266,1.75,329.0
0.6394026279449463,1267,-1.5,151.5
0.8248051404953003,1268,4.0,105.5
1.2859033346176147,1269,2.25,89.5
1.14116632938385,1270,-0.5,113.5
2.0242199897766113,1271,2.25,512.0
0.4278776943683624,1272,-1.0,196.0
0.6097099184989929,1273,2.0,191.5
1.1209791898727417,1274,1.25,553.5
0.46657833456993103,1275,-1.0,78.0
1.3567630052566528,1276,4.0,221.5
0.8125551342964172,1277,4.0,388.5
0.5360304117202759,1278,2.25,89.5
1.3186075687408447,1279,4.0,191.0
0.8385986685752869,1280,1.25,94.5
0.8807530403137207,1281,4.0,170.0
0.9279069304466248,1282,1.25,99.0
0.8349792957305908,1283,2.25,214.0
0.5277212858200073,1284,4.0,83.0
1.453366756439209,1285,2.25,196.5
0.6325241923332214,1286,2.25,260.0
0.606669008731842,1287,4.0,254.0
0.7033476233482361,1288,-0.5,61.0
1.15287446975708,1289,-1.0,121.5
0.7460553050041199,1290,2.25,557.0
0.4301699697971344,1291,4.0,134.5
0.9642065167427063,1292,4.0,239.5
0.7142639756202698,1293,-0.5,184.5
1.136551022529602,1294,1.75,418.0
0.4272874593734741,1295,-2.5,0.0
0.0,1296,4.0,82.0
1.3861995935440063,1297,2.25,75.0
1.1982221603393555,1298,-1.0,97.0
1.3332687616348267,1299,4.0,414.5
0.49326157569885254,1300,-2.5,1.0
28.948116302490234,1301,-1.0,39.0
2.0222039222717285,1302,2.25,162.0
0.9589020609855652,1303,4.0,187.5
0.8222993612289429,1304,0.5,59.0
2.0772547721862793,1305,0.5,110.0
1.0656121969223022,1306,2.25,267.5
0.7494069337844849,1307,2.0,87.0
1.78034508228302,1308,-2.5,0.0
0.0,1309,0.0,74.5
1.3416922092437744,1310,2.75,170.5
0.7312890291213989,1311,-2.5,0.0
0.0,1312,0.5,68.5
1.4905414581298828,1313,4.0,144.0
0.8505622744560242,1314,3.5,70.5
1.7784892320632935,1315,2.25,80.0
1.3725481033325195,1316,4.0,95.0
1.01045823097229,1317,0.5,92.5
1.0184940099716187,1318,0.5,73.5
1.2442760467529297,1319,1.75,73.5
1.4325464963912964,1320,-1.0,28.5
1.890008807182312,1321,0.5,85.5
1.0922702550888062,1322,2.25,91.0
1.239203691482544,1323,7.5,79.5
1.497100830078125,1324,2.25,92.5
1.4572367668151855,1325,0.5,68.5
1.8485089540481567,1326,3.75,100.0
1.175025463104248,1327,0.5,75.5
1.3989832401275635,1328,2.0,61.0
2.3354098796844482,1329,4.0,273.0
0.5288228392601013,1330,-2.5,1.0
40.307701110839844,1331,3.75,98.0
1.2787843942642212,1332,2.25,97.5
1.9748594760894775,1333,0.5,126.0
1.1601507663726807,1334,-0.5,459.5
0.42582961916923523,1335,0.5,78.5
1.8758171796798706,1336,4.0,103.5
0.8517734408378601,1337,3.75,73.0
1.7947087287902832,1338,-2.5,0.0
0.0,1339,0.5,42.0
1.3623963594436646,1340,2.25,204.0
0.6065216064453125,1341,2.0,89.5
1.9113965034484863,1342,3.5,97.0
1.238539457321167,1343,0.5,142.5
0.9003137350082397,1344,0.5,149.5
0.9999556541442871,1345,-2.5,0.0
0.0,1346,2.25,262.5
0.6587153673171997,1347,-2.5,0.0
0.0,1348,0.0,551.0
0.41201645135879517,1349,0.0,156.5
0.7936326861381531,1350,0.75,171.0
0.8520990610122681,1351,2.25,489.0
0.5919678211212158,1352,2.25,198.0
0.5088244676589966,1353,-2.5,1.0
26.766597747802734,1354,-2.5,0.0
0.0,1355,-2.5,1.0
28.585357666015625,1356,-2.0,77.5
0.7092130780220032,1357,0.0,392.0
0.6911771297454834,1358,0.0,83.5
1.2136192321777344,1359,2.25,149.5
0.9517947435379028,1360,1.0,248.0
0.9350128173828125,1361,0.5,68.0
1.5805355310440063,1362,2.25,193.0
0.613560140132904,1363,0.75,44.0
1.8072680234909058,1364,-0.5,66.0
1.6183470487594604,1365,0.5,275.5
0.8806341290473938,1366,0.75,129.0
1.1993197202682495,1367,-2.5,3.0
10.38156509399414,1368,4.0,95.5
1.282956838607788,1369,-2.5,1.0
21.402904510498047,1370,2.75,82.5
1.297414779663086,1371,-2.5,1.0
30.556453704833984,1372,4.0,74.5
1.5742486715316772,1373,-2.5,1.5
20.567031860351562,1374,-1.0,34.0
1.660097599029541,1375,-2.5,1.0
19.086467742919922,1376,4.0,119.0
1.6424832344055176,1377,-2.5,1.0
27.6412353515625,1378,-1.5,115.0
1.3070439100265503,1379,4.0,85.0
1.602508544921875,1380,4.0,214.0
0.6401650905609131,1381,-2.5,1.0
40.177146911621094,1382,0.5,133.5
1.341262936592102,1383,-2.5,1.0
22.308467864990234,1384,-2.5,1.0
42.09820556640625,1385,-2.5,1.0
19.33740997314453,1386,-2.5,1.0
19.253990173339844,1387,-2.5,0.0
0.0,1388,-2.5,0.0
0.0,1389,-2.5,0.5
20.07270050048828,1390,1.75,483.5
0.6988920569419861,1391,-2.5,0.0
0.0,1392,-2.5,0.0
0.0,1393,-0.5,106.5
1.606539011001587,1394,-2.5,0.0
0.0,1395,-2.5,0.0
0.0,1396,0.75,130.5
1.049000859260559,1397,-2.5,0.0
0.0,1398,-2.5,0.0
0.0,1399,-2.5,0.0
0.0,1400,-2.5,0.0
0.0,1401,-2.5,0.0
0.0,1402,-2.5,0.0
0.0,1403,-2.5,0.0
0.0,1404,-2.5,0.0
0.0,1405,-2.5,0.0
0.0,1406,-2.5,0.0
0.0,1407,-2.5,0.0
0.0,1408,-2.5,0.0
0.0,1409,-2.5,0.0
0.0,1410,-2.5,0.0
0.0,1411,-2.5,0.0
0.0,1412,-2.5,0.0
0.0,1413,-2.5,0.0
0.0,1414,-2.5,0.0
0.0,1415,-2.5,0.0
0.0,1416,-2.5,0.0
0.0,1417,-2.5,0.0
0.0,1418,-2.5,0.0
0.0,1419,-2.5,0.0
0.0,1420,-2.5,0.0
0.0,1421,-2.5,0.0
0.0,1422,-1.5,703.0
0.3951020836830139,1423,-2.5,0.0
0.0,1424,-2.5,0.0
0.0,1425,-2.5,0.0
0.0,1426,-2.5,0.0
0.0,1427,-2.5,0.0
0.0,1428,-2.5,0.0
0.0,1429,-2.5,0.0
0.0,1430,-2.5,0.0
0.0,1431,-2.5,0.0
0.0,1432,-2.5,0.0
0.0,1433,-2.5,0.0
0.0,1434,-2.5,0.0
0.0,1435,-2.5,0.0
0.0,1436,-2.5,0.0
0.0,1437,-2.5,0.0
0.0,1438,-2.5,0.0
0.0,1439,-2.5,0.0
0.0,1440,-2.5,0.0
0.0,1441,-2.5,0.0
0.0,1442,0.5,159.0
0.8704723119735718,1443,-2.5,0.0
0.0,1444,-2.5,0.0
0.0,1445,-2.5,0.0
0.0,1446,-2.5,0.0
0.0,1447,-2.5,0.0
0.0,1448,-2.5,0.0
0.0,1449,-2.5,0.0
0.0,1450,-2.5,0.0
0.0,1451,-2.5,0.0
0.0,1452,-2.5,0.0
0.0,1453,-2.5,77.0
0.5171210765838623,1454,-2.5,0.0
0.0,1455,-2.5,0.0
0.0,1456,-2.5,0.0
0.0,1457,-2.5,0.0
0.0,1458,-2.5,0.0
0.0,1459,-2.5,0.0
0.0,1460,-2.5,0.0
0.0,1461,-2.5,0.0
0.0,1462,-2.5,0.0
0.0,1463,-2.5,0.0
0.0,1464,-2.5,0.0
0.0,1465,-2.5,0.0
0.0,1466,-2.5,0.0
0.0,1467,-2.5,0.0
0.0,1468,-2.5,0.0
0.0,1469,-2.5,0.0
0.0,1470,-2.5,0.0
0.0,1471,-2.5,0.0
0.0,1472,-2.5,0.0
0.0,1473,-2.5,0.0
0.0,1474,-2.5,0.0
0.0,1475,-2.5,0.0
0.0,1476,-2.5,0.0
0.0,1477,0.75,46.0
1.6589741706848145,1478,2.0,214.0
0.7649082541465759,1479,-2.5,0.0
0.0,1480,-2.5,0.0
0.0,1481,-2.5,0.0
0.0,1482,-2.5,0.0
0.0,1483,-2.5,0.0
0.0,1484,-2.5,0.0
0.0,1485,-2.5,0.0
0.0,1486,-2.5,0.0
0.0,1487,-2.5,0.0
0.0,1488,-2.5,0.0
0.0,1489,-2.5,0.0
0.0,1490,-2.5,0.0
0.0,1491,-2.5,0.0
0.0,1492,-2.5,0.0
0.0,1493,-2.5,0.0
0.0,1494,4.0,342.5
0.7259687781333923,1495,-2.5,0.0
0.0,1496,-2.5,0.0
0.0,1497,-2.5,0.0
0.0,1498,-2.5,0.0
0.0,1499,-2.5,0.0
0.0,1500,-2.5,0.0
0.0,1501,-2.5,0.0
0.0,1502,-2.5,0.0
0.0,1503,-2.5,0.0
0.0,1504,-2.5,0.0
0.0,1505,-2.5,0.0
0.0,1506,-2.5,0.0
0.0,1507,-2.5,0.0
0.0,1508,-2.5,0.0
0.0,1509,-2.5,0.0
0.0,1510,-2.5,0.0
0.0,1511,-2.5,0.0
0.0,1512,-2.5,0.0
0.0,1513,-2.5,0.0
0.0,1514,-2.5,0.0
0.0,1515,-2.5,0.0
0.0,1516,-2.5,0.0
0.0,1517,-2.5,0.0
0.0,1518,-2.5,0.0
0.0,1519,-2.5,0.0
0.0,1520,-2.5,0.0
0.0,1521,-2.5,0.0
0.0,1522,-2.5,0.0
0.0,1523,-2.5,0.0
0.0,1524,-2.5,0.0
0.0,1525,-2.5,0.0
0.0,1526,-2.5,0.0
0.0,1527,-2.5,0.0
0.0,1528,-2.5,0.0
0.0,1529,-2.5,0.0
0.0,1530,-2.5,0.0
0.0,1531,-2.5,0.0
0.0,1532,-2.5,0.0
0.0,1533,-2.5,0.0
0.0,1534,-2.5,0.0
0.0,1535,-2.5,0.0
0.0,1536,-2.5,0.0
0.0,1537,-2.5,0.0
0.0,1538,-2.5,0.0
0.0,1539,-2.5,0.0
0.0,1540,-2.5,0.0
0.0,1541,-2.5,0.0
0.0,1542,-2.5,0.0
0.0,1543,-2.5,1.0
27.470909118652344,1544,-2.5,0.0
0.0,1545,-2.5,0.0
0.0,1546,-2.5,0.0
0.0,1547,-2.5,0.0
0.0,1548,-2.5,0.0
0.0,1549,-2.5,0.0
0.0,1550,-2.5,0.0
0.0,1551,-2.5,0.0
0.0,1552,-2.5,0.0
0.0,1553,-2.5,0.0
0.0,1554,-2.5,0.0
0.0,1555,-2.5,0.0
0.0,1556,-2.5,0.0
0.0,1557,-2.5,0.0
0.0,1558,-2.5,0.0
0.0,1559,-2.5,0.0
0.0,1560,-2.5,0.0
0.0,1561,-2.5,0.0
0.0,1562,-2.5,0.0
0.0,1563,-2.5,0.0
0.0,1564,-2.5,0.0
0.0,1565,-2.5,0.0
0.0,1566,-2.5,0.0
0.0,1567,-2.5,0.0
0.0,1568,-2.5,0.0
0.0,1569,-2.5,0.0
0.0,1570,-2.5,0.0
0.0,1571,-2.5,0.0
0.0,1572,-2.5,0.0
0.0,1573,-2.5,0.0
0.0,1574,-2.5,0.0
0.0,1575,-2.5,0.0
0.0,1576,-2.5,0.0
0.0,1577,-2.5,0.0
0.0,1578,-2.5,0.0
0.0,1579,-2.5,0.0
0.0,1580,-2.5,0.0
0.0,1581,-2.5,0.0
0.0,1582,-2.5,0.0
0.0,1583,-2.5,0.0
